"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass","response"
"2292","159","pl&aacute;tano","food","rightpredicate1","duro",0.23,"texture",0.77
"2293","159","sof&aacute; ","furniture","rightpredicate1","morado",0.17,"color",0.83
"2294","159","silla","furniture","rightpredicate1","redondo",0.15,"shape",0.85
"2295","159","televisi&oacute;n ","furniture","rightpredicate1","morado",0.17,"color",0.83
"2296","159","televisi&oacute;n ","furniture","rightpredicate1","morado",0.85,"color",0.15
"2297","159","televisi&oacute;n ","furniture","rightpredicate1","min&uacute;sculo",0.38,"size",0.62
"2298","159","tomate","food","rightpredicate1","suave",0.15,"texture",0.85
"2299","159","silla","furniture","rightpredicate1","azul",0.13,"color",0.87
"2300","159","queso","food","rightpredicate1","cuadrado",0.11,"shape",0.89
"2301","159","pl&aacute;tano","food","rightpredicate1","americano",0.87,"nationality",0.13
"2302","159","queso","food","rightpredicate1","suave",0.75,"texture",0.25
"2303","159","tomate","food","rightpredicate1","largo",0.18,"size",0.82
"2304","159","manzana","food","rightpredicate1","malo",0.83,"quality",0.17
"2305","159","ventilador","furniture","rightpredicate1","verde",0.23,"color",0.77
"2306","159","manzana","food","rightpredicate1","mexicano",0.78,"nationality",0.22
"2307","159","pl&aacute;tano","food","rightpredicate1","mexicano",0.89,"nationality",0.11
"2308","159","ventilador","furniture","rightpredicate1","rojo",0.92,"color",0.08
"2309","159","silla","furniture","rightpredicate1","largo",0.1,"size",0.9
"2310","159","ventilador","furniture","rightpredicate1","grande",0.93,"size",0.0700000000000001
"2311","159","ventilador","furniture","rightpredicate1","nuevo",0.91,"age",0.09
"2312","159","manzana","food","rightpredicate1","fresco",0.11,"age",0.89
"2313","159","sof&aacute; ","furniture","rightpredicate1","fresco",0.1,"age",0.9
"2314","159","zanahoria","food","rightpredicate1","nuevo",0.12,"age",0.88
"2315","161","zanahoria","food","rightpredicate1","verde",0.89,"color",0.11
"2316","161","tomate","food","rightpredicate1","redondo",0.9,"shape",0.1
"2317","161","manzana","food","rightpredicate1","podrido",0.07,"age",0.93
"2318","161","zanahoria","food","rightpredicate1","verde",0.5,"color",0.5
"2319","161","queso","food","rightpredicate1","mexicano",0.87,"nationality",0.13
"2320","161","televisi&oacute;n ","furniture","rightpredicate1","verde",0.0600000000000001,"color",0.94
"2321","161","silla","furniture","rightpredicate1","bueno",0.52,"quality",0.48
"2322","161","manzana","food","rightpredicate1","duro",0.02,"texture",0.98
"2323","161","ventilador","furniture","rightpredicate1","morado",0.08,"color",0.92
"2324","161","tomate","food","rightpredicate1","americano",0.94,"nationality",0.0600000000000001
"2325","161","televisi&oacute;n ","furniture","rightpredicate1","redondo",0.04,"shape",0.96
"2326","161","sof&aacute; ","furniture","rightpredicate1","rojo",0.93,"color",0.0700000000000001
"2327","161","tomate","food","rightpredicate1","suave",0.91,"texture",0.09
"2328","161","tomate","food","rightpredicate1","amarillo",0.94,"color",0.0600000000000001
"2329","161","televisi&oacute;n ","furniture","rightpredicate1","bueno",0.93,"quality",0.0700000000000001
"2330","161","tomate","food","rightpredicate1","mexicano",0.91,"nationality",0.09
"2331","161","televisi&oacute;n ","furniture","rightpredicate1","bueno",0.52,"quality",0.48
"2332","161","queso","food","rightpredicate1","grande",0.95,"size",0.05
"2333","161","tomate","food","rightpredicate1","mexicano",0.93,"nationality",0.0700000000000001
"2334","161","pl&aacute;tano","food","rightpredicate1","morado",0.04,"color",0.96
"2335","161","pl&aacute;tano","food","rightpredicate1","duro",0.96,"texture",0.04
"2336","161","pl&aacute;tano","food","rightpredicate1","nuevo",0.99,"age",0.01
"2337","161","pl&aacute;tano","food","rightpredicate1","espa&ntilde;ol",0.99,"nationality",0.01
"2338","161","tomate","food","rightpredicate1","cuadrado",1,"shape",0
"2339","161","ventilador","furniture","rightpredicate1","min&uacute;sculo",0.95,"size",0.05
"2340","161","ventilador","furniture","rightpredicate1","suave",0.96,"texture",0.04
"2341","167","sof&aacute; ","furniture","rightpredicate1","americano",0.71,"nationality",0.29
"2342","167","ventilador","furniture","rightpredicate1","espa&ntilde;ol",0.85,"nationality",0.15
"2343","167","televisi&oacute;n ","furniture","rightpredicate1","fresco",0.85,"age",0.15
"2344","167","zanahoria","food","rightpredicate1","espa&ntilde;ol",0.14,"nationality",0.86
"2345","167","televisi&oacute;n ","furniture","rightpredicate1","morado",0.15,"color",0.85
"2346","167","queso","food","rightpredicate1","largo",0.83,"size",0.17
"2347","167","tomate","food","rightpredicate1","liso",0.13,"texture",0.87
"2348","167","silla","furniture","rightpredicate1","bueno",0.14,"quality",0.86
"2349","167","ventilador","furniture","rightpredicate1","redondo",0.13,"shape",0.87
"2350","167","sof&aacute; ","furniture","rightpredicate1","espa&ntilde;ol",0.92,"nationality",0.08
"2351","167","tomate","food","rightpredicate1","malo",0.0600000000000001,"quality",0.94
"2352","167","silla","furniture","rightpredicate1","amarillo",0.0600000000000001,"color",0.94
"2353","167","manzana","food","rightpredicate1","mexicano",0.97,"nationality",0.03
"2354","167","manzana","food","rightpredicate1","duro",0.03,"texture",0.97
"2355","167","zanahoria","food","rightpredicate1","suave",0.98,"texture",0.02
"2356","167","ventilador","furniture","rightpredicate1","enorme",0.95,"size",0.05
"2357","167","pl&aacute;tano","food","rightpredicate1","enorme",0.98,"size",0.02
"2358","167","queso","food","rightpredicate1","min&uacute;sculo",0.03,"size",0.97
"2359","167","pl&aacute;tano","food","rightpredicate1","peque&ntilde;o",0.95,"size",0.05
"2360","167","pl&aacute;tano","food","rightpredicate1","liso",0.04,"texture",0.96
"2361","167","manzana","food","rightpredicate1","enorme",0.99,"size",0.01
"2362","167","queso","food","rightpredicate1","espa&ntilde;ol",0.02,"nationality",0.98
"2363","167","queso","food","rightpredicate1","nuevo",0.03,"age",0.97
"2364","167","ventilador","furniture","rightpredicate1","podrido",0.03,"age",0.97
"2365","167","escritorio","furniture","rightpredicate1","cuadrado",0.05,"shape",0.95
"2366","167","queso","food","rightpredicate1","amarillo",0.05,"color",0.95
"2367","170","escritorio","furniture","rightpredicate1","amarillo",0.04,"color",0.96
"2368","170","zanahoria","food","rightpredicate1","viejo",0.98,"age",0.02
"2369","170","zanahoria","food","rightpredicate1","min&uacute;sculo",0.5,"size",0.5
"2370","170","zanahoria","food","rightpredicate1","largo",0.04,"size",0.96
"2371","170","ventilador","furniture","rightpredicate1","podrido",0.04,"age",0.96
"2372","170","zanahoria","food","rightpredicate1","largo",0.98,"size",0.02
"2373","170","sof&aacute; ","furniture","rightpredicate1","fresco",0.11,"age",0.89
"2374","170","tomate","food","rightpredicate1","grande",0.99,"size",0.01
"2375","170","sof&aacute; ","furniture","rightpredicate1","cuadrado",0.51,"shape",0.49
"2376","170","ventilador","furniture","rightpredicate1","azul",0.71,"color",0.29
"2377","170","pl&aacute;tano","food","rightpredicate1","podrido",0.04,"age",0.96
"2378","170","ventilador","furniture","rightpredicate1","nuevo",0.27,"age",0.73
"2379","170","televisi&oacute;n ","furniture","rightpredicate1","liso",0.0600000000000001,"texture",0.94
"2380","170","pl&aacute;tano","food","rightpredicate1","bueno",0.5,"quality",0.5
"2381","170","silla","furniture","rightpredicate1","min&uacute;sculo",0.48,"size",0.52
"2382","170","sof&aacute; ","furniture","rightpredicate1","peque&ntilde;o",0.11,"size",0.89
"2383","170","sof&aacute; ","furniture","rightpredicate1","enorme",0.87,"size",0.13
"2384","170","manzana","food","rightpredicate1","malo",0.08,"quality",0.92
"2385","170","escritorio","furniture","rightpredicate1","cuadrado",0.21,"shape",0.79
"2386","170","tomate","food","rightpredicate1","malo",0.78,"quality",0.22
"2387","170","tomate","food","rightpredicate1","duro",0.68,"texture",0.32
"2388","170","manzana","food","rightpredicate1","rojo",0.8,"color",0.2
"2389","170","sof&aacute; ","furniture","rightpredicate1","cuadrado",0.77,"shape",0.23
"2390","170","televisi&oacute;n ","furniture","rightpredicate1","verde",0.26,"color",0.74
"2391","170","manzana","food","rightpredicate1","marr&oacute;n",0.86,"color",0.14
"2392","170","pl&aacute;tano","food","rightpredicate1","fresco",0.7,"age",0.3
"2393","182","sof&aacute; ","furniture","rightpredicate1","americano",1,"nationality",0
"2394","182","sof&aacute; ","furniture","rightpredicate1","americano",0,"nationality",1
"2395","182","escritorio","furniture","rightpredicate1","duro",0,"texture",1
"2396","182","tomate","food","rightpredicate1","min&uacute;sculo",1,"size",0
"2397","182","manzana","food","rightpredicate1","suave",1,"texture",0
"2398","182","televisi&oacute;n ","furniture","rightpredicate1","bueno",1,"quality",0
"2399","182","escritorio","furniture","rightpredicate1","largo",1,"size",0
"2400","182","tomate","food","rightpredicate1","verde",0,"color",1
"2401","182","escritorio","furniture","rightpredicate1","malo",0,"quality",1
"2402","182","silla","furniture","rightpredicate1","enorme",0,"size",1
"2403","182","tomate","food","rightpredicate1","verde",0.94,"color",0.0600000000000001
"2404","182","ventilador","furniture","rightpredicate1","amarillo",1,"color",0
"2405","182","silla","furniture","rightpredicate1","rojo",1,"color",0
"2406","182","tomate","food","rightpredicate1","americano",0.96,"nationality",0.04
"2407","182","sof&aacute; ","furniture","rightpredicate1","fresco",0,"age",1
"2408","182","silla","furniture","rightpredicate1","malo",1,"quality",0
"2409","182","ventilador","furniture","rightpredicate1","corto",1,"size",0
"2410","182","queso","food","rightpredicate1","marr&oacute;n",1,"color",0
"2411","182","sof&aacute; ","furniture","rightpredicate1","mexicano",0.99,"nationality",0.01
"2412","182","televisi&oacute;n ","furniture","rightpredicate1","fresco",1,"age",0
"2413","182","queso","food","rightpredicate1","nuevo",0,"age",1
"2414","182","televisi&oacute;n ","furniture","rightpredicate1","peque&ntilde;o",1,"size",0
"2415","182","sof&aacute; ","furniture","rightpredicate1","redondo",1,"shape",0
"2416","182","zanahoria","food","rightpredicate1","espa&ntilde;ol",1,"nationality",0
"2417","182","escritorio","furniture","rightpredicate1","liso",1,"texture",0
"2418","182","escritorio","furniture","rightpredicate1","liso",1,"texture",0
"2419","190","pl&aacute;tano","food","rightpredicate1","mexicano",0.97,"nationality",0.03
"2420","190","ventilador","furniture","rightpredicate1","enorme",0.95,"size",0.05
"2421","190","queso","food","rightpredicate1","rojo",0.95,"color",0.05
"2422","190","queso","food","rightpredicate1","liso",0.53,"texture",0.47
"2423","190","tomate","food","rightpredicate1","cuadrado",0,"shape",1
"2424","190","silla","furniture","rightpredicate1","fresco",0.94,"age",0.0600000000000001
"2425","190","pl&aacute;tano","food","rightpredicate1","suave",1,"texture",0
"2426","190","tomate","food","rightpredicate1","corto",0.97,"size",0.03
"2427","190","manzana","food","rightpredicate1","azul",0.03,"color",0.97
"2428","190","pl&aacute;tano","food","rightpredicate1","suave",0.05,"texture",0.95
"2429","190","queso","food","rightpredicate1","rojo",0.0600000000000001,"color",0.94
"2430","190","ventilador","furniture","rightpredicate1","marr&oacute;n",0.97,"color",0.03
"2431","190","televisi&oacute;n ","furniture","rightpredicate1","min&uacute;sculo",0.95,"size",0.05
"2432","190","sof&aacute; ","furniture","rightpredicate1","liso",0.03,"texture",0.97
"2433","190","manzana","food","rightpredicate1","corto",0.04,"size",0.96
"2434","190","ventilador","furniture","rightpredicate1","mexicano",0.02,"nationality",0.98
"2435","190","queso","food","rightpredicate1","mexicano",0.0600000000000001,"nationality",0.94
"2436","190","silla","furniture","rightpredicate1","bueno",0.02,"quality",0.98
"2437","190","ventilador","furniture","rightpredicate1","malo",0.05,"quality",0.95
"2438","190","queso","food","rightpredicate1","peque&ntilde;o",0.03,"size",0.97
"2439","190","queso","food","rightpredicate1","fresco",0.95,"age",0.05
"2440","190","queso","food","rightpredicate1","nuevo",0.05,"age",0.95
"2441","190","silla","furniture","rightpredicate1","duro",0.03,"texture",0.97
"2442","190","sof&aacute; ","furniture","rightpredicate1","azul",0.03,"color",0.97
"2443","190","sof&aacute; ","furniture","rightpredicate1","verde",0.03,"color",0.97
"2444","190","ventilador","furniture","rightpredicate1","malo",0.01,"quality",0.99
"2445","191","queso","food","rightpredicate1","rojo",0.26,"color",0.74
"2446","191","escritorio","furniture","rightpredicate1","mexicano",0.24,"nationality",0.76
"2447","191","silla","furniture","rightpredicate1","marr&oacute;n",0.26,"color",0.74
"2448","191","manzana","food","rightpredicate1","verde",0.22,"color",0.78
"2449","191","manzana","food","rightpredicate1","morado",0.8,"color",0.2
"2450","191","tomate","food","rightpredicate1","fresco",0.21,"age",0.79
"2451","191","sof&aacute; ","furniture","rightpredicate1","morado",0.26,"color",0.74
"2452","191","escritorio","furniture","rightpredicate1","liso",0.21,"texture",0.79
"2453","191","ventilador","furniture","rightpredicate1","mexicano",0.32,"nationality",0.68
"2454","191","ventilador","furniture","rightpredicate1","liso",0.3,"texture",0.7
"2455","191","zanahoria","food","rightpredicate1","amarillo",0.21,"color",0.79
"2456","191","silla","furniture","rightpredicate1","enorme",0.82,"size",0.18
"2457","191","queso","food","rightpredicate1","duro",0.26,"texture",0.74
"2458","191","televisi&oacute;n ","furniture","rightpredicate1","grande",0.77,"size",0.23
"2459","191","televisi&oacute;n ","furniture","rightpredicate1","rojo",0.24,"color",0.76
"2460","191","ventilador","furniture","rightpredicate1","min&uacute;sculo",0.8,"size",0.2
"2461","191","escritorio","furniture","rightpredicate1","espa&ntilde;ol",0.2,"nationality",0.8
"2462","191","televisi&oacute;n ","furniture","rightpredicate1","redondo",0.14,"shape",0.86
"2463","191","pl&aacute;tano","food","rightpredicate1","redondo",0.17,"shape",0.83
"2464","191","zanahoria","food","rightpredicate1","suave",0.16,"texture",0.84
"2465","191","pl&aacute;tano","food","rightpredicate1","largo",0.81,"size",0.19
"2466","191","silla","furniture","rightpredicate1","cuadrado",0.84,"shape",0.16
"2467","191","manzana","food","rightpredicate1","viejo",0.91,"age",0.09
"2468","191","tomate","food","rightpredicate1","largo",0.85,"size",0.15
"2469","191","escritorio","furniture","rightpredicate1","redondo",0.87,"shape",0.13
"2470","191","manzana","food","rightpredicate1","mexicano",0.9,"nationality",0.1
"2471","195","queso","food","rightpredicate1","enorme",0.2,"size",0.8
"2472","195","zanahoria","food","rightpredicate1","largo",0.78,"size",0.22
"2473","195","pl&aacute;tano","food","rightpredicate1","fresco",0.29,"age",0.71
"2474","195","manzana","food","rightpredicate1","malo",0.85,"quality",0.15
"2475","195","escritorio","furniture","rightpredicate1","corto",0.77,"size",0.23
"2476","195","televisi&oacute;n ","furniture","rightpredicate1","amarillo",0.3,"color",0.7
"2477","195","manzana","food","rightpredicate1","peque&ntilde;o",0.23,"size",0.77
"2478","195","escritorio","furniture","rightpredicate1","min&uacute;sculo",0.15,"size",0.85
"2479","195","zanahoria","food","rightpredicate1","mexicano",0.85,"nationality",0.15
"2480","195","ventilador","furniture","rightpredicate1","podrido",0.67,"age",0.33
"2481","195","escritorio","furniture","rightpredicate1","redondo",0.86,"shape",0.14
